
1,333985,None
2,333985,333985
3,333985,333985
4,333985,333985
5,334569,333985
6,333985,333985
7,333538,333985
8,333538,333538
9,333985,333538
10,334569,333538
11,334162,333538
12,333944,333538
13,333985,333538
14,333944,333538
15,334569,333538
16,333538,333538
17,333985,333538
18,333985,333538
19,333944,333538
20,333944,333538
21,333944,333538
22,333985,333538
23,333944,333538
24,333944,333538
25,333985,333538
26,333985,333538
27,334572,333538
28,333985,333538
29,333985,333538
30,333944,333538
31,334162,333538
32,334569,333538
33,334569,333538
34,333944,333538
35,333985,333538
36,333538,333538
37,333985,333538
38,334162,333538
39,333985,333538
40,334830,333538
41,334569,333538
42,333985,333538
43,333538,333538
44,333944,333538
45,333985,333538
46,333985,333538
47,333538,333538
48,333538,333538
49,333985,333538
50,333985,333538
best result is: 333538
