
1,257714,None
2,257627,257714
3,257933,257627
4,257573,257627
5,257616,257573
6,257663,257573
7,257639,257573
8,257700,257573
9,257681,257573
10,257554,257573
11,257570,257554
12,257514,257554
13,257583,257514
14,257681,257514
15,257577,257514
16,257577,257514
17,257836,257514
18,257633,257514
19,257514,257514
20,257638,257514
21,257633,257514
22,257732,257514
23,257748,257514
24,257769,257514
25,257643,257514
26,257597,257514
27,257728,257514
28,257631,257514
29,257649,257514
30,257671,257514
31,257617,257514
32,257579,257514
33,257577,257514
34,257514,257514
35,257649,257514
36,257502,257514
37,257852,257502
38,257629,257502
39,257578,257502
40,257549,257502
41,257653,257502
42,257661,257502
43,257557,257502
44,257662,257502
45,257582,257502
46,257653,257502
47,257652,257502
48,257588,257502
49,257514,257502
50,257680,257502
best result is: 257502
