
1,276573,None
2,276407,276573
3,276348,276407
4,276401,276348
5,277062,276348
6,276348,276348
7,276407,276348
8,276663,276348
9,276401,276348
10,276573,276348
11,276339,276348
12,276296,276339
13,276466,276296
14,277289,276296
15,276339,276296
16,276314,276296
17,276557,276296
18,276401,276296
19,276573,276296
20,276709,276296
21,276806,276296
22,276554,276296
23,276729,276296
24,276339,276296
25,276453,276296
26,277445,276296
27,276339,276296
28,276724,276296
29,276666,276296
30,276296,276296
31,276407,276296
32,276360,276296
33,276339,276296
34,276631,276296
35,276523,276296
36,276339,276296
37,276890,276296
38,276407,276296
39,277241,276296
40,276832,276296
41,276729,276296
42,276407,276296
43,277155,276296
44,276477,276296
45,276939,276296
46,276704,276296
47,276575,276296
48,276541,276296
49,276407,276296
50,276813,276296
best result is: 276296
