
1,332423,None
2,332423,332423
3,332423,332423
4,332423,332423
5,332423,332423
6,332423,332423
7,332423,332423
8,332423,332423
9,332423,332423
10,332423,332423
11,332423,332423
12,332423,332423
13,332423,332423
14,332423,332423
15,332423,332423
16,332423,332423
17,332423,332423
18,332423,332423
19,332423,332423
20,332423,332423
21,332423,332423
22,334288,332423
23,332423,332423
24,332423,332423
25,332423,332423
26,332423,332423
27,332423,332423
28,332423,332423
29,332423,332423
30,332423,332423
31,332423,332423
32,332423,332423
33,332423,332423
34,332423,332423
35,332423,332423
36,332423,332423
37,332423,332423
38,332423,332423
39,332423,332423
40,332423,332423
41,332423,332423
42,332423,332423
43,332423,332423
44,332423,332423
45,332423,332423
46,332423,332423
47,332423,332423
48,332423,332423
49,332423,332423
50,332423,332423
best result is: 332423
