
1,258255,None
2,258127,258255
3,258118,258127
4,258080,258118
5,258030,258080
6,258261,258030
7,258301,258030
8,258111,258030
9,258035,258030
10,258111,258030
11,257986,258030
12,258168,257986
13,258061,257986
14,258154,257986
15,258168,257986
16,258257,257986
17,258145,257986
18,258196,257986
19,258215,257986
20,258066,257986
21,258140,257986
22,258211,257986
23,258111,257986
24,258101,257986
25,258195,257986
26,258208,257986
27,258020,257986
28,258076,257986
29,258103,257986
30,258011,257986
31,258018,257986
32,258088,257986
33,258163,257986
34,258147,257986
35,258083,257986
36,258082,257986
37,258243,257986
38,258178,257986
39,258110,257986
40,258121,257986
41,258099,257986
42,258083,257986
43,258194,257986
44,258223,257986
45,258145,257986
46,258261,257986
47,258110,257986
48,258137,257986
49,258046,257986
50,258092,257986
best result is: 257986
