2.28125
 3.40625,274186
 4.609375,273993
 5.65625,273801
 6.640625,273617
 7.625,273433
 8.640625,273251
 9.625,273069
 10.59375,272887
 11.578125,272707
 12.5625,272527
 13.546875,272347
 14.515625,272169
 15.515625,271991
 16.5,271813
 17.5,271636
 18.53125,271459
 19.515625,271283
 20.546875,271109
 21.53125,270936
 22.546875,270764
 23.5625,270592
 24.578125,270421
 25.609375,270250
 26.625,270079
 27.671875,269908
 28.6875,269739
 29.71875,269571
 30.75,269404
 31.78125,269237
 32.796875,269072
 33.8125,268909
 34.84375,268747
 35.859375,268585
 36.890625,268424
 37.9375,268263
 38.953125,268103
 39.96875,267944
 40.984375,267785
 42.03125,267626
 43.03125,267468
 44.0625,267311
 45.0625,267154
 46.234375,266997
 47.40625,266841
 48.625,266685
 50.5,266530
 51.640625,266378
 53.03125,266227
 54.15625,266076
 55.265625,265926
 56.34375,265776
 57.4375,265628
 58.546875,265485
 59.625,265344
 60.6875,265203
 61.734375,265064
 62.78125,264925
 63.828125,264787
 64.875,264651
 65.9375,264515
 66.96875,264380
 68.015625,264245
 69.09375,264111
 70.109375,263977
 71.140625,263844
 72.203125,263712
 73.203125,263581
 74.203125,263450
 75.234375,263319
 76.21875,263189
 77.203125,263060
 78.203125,262932
 79.171875,262809
 80.140625,262686
 81.109375,262565
 82.0625,262445
 83.03125,262326
 83.96875,262208
 84.921875,262091
 85.984375,261974
 86.859375,261860
 87.765625,261749
 88.640625,261639
 89.5,261532
 90.34375,261426
 91.1875,261320
 92.03125,261214
 92.859375,261109
 93.6875,261004
 94.515625,260900
 95.328125,260798
 96.140625,260696
 96.921875,260594
 97.71875,260494
 98.5,260395
 99.28125,260297
 100.109375,260204
 100.875,260112
 101.625,260020
 102.359375,259929
 103.09375,259839
 103.90625,259751
 105.34375,259664
 106.859375,259577
 107.578125,259495
 108.28125,259414
 108.984375,259334
 109.84375,259256
 110.609375,259172
 111.3125,259097
 112.015625,259027
 112.71875,258956
 113.453125,258887
 114.140625,258820
 114.8125,258754
 115.46875,258693
 116.109375,258633
 116.71875,258578
 117.34375,258524
 117.921875,258473
 118.578125,258427
 119.15625,258381
 119.75,258334
 120.3125,258289
 120.859375,258252
 121.421875,258224
 121.953125,258201
 122.484375,258181
 123.015625,258157
 123.546875,258138
 124.125,258120
 124.765625,258084
 125.453125,258081
 
