0,96116.0
0,96116.0
1,99622.83139999998
2,103129.6628
3,106636.49419999999
4,110143.3256
5,113650.15700000006
6,117156.98840000002
7,120663.8198
8,124170.65119999996
9,127677.4826
10,131184.31399999998
11,134691.14540000004
12,138197.97680000003
13,141704.80819999997
14,145211.6396
15,148718.47100000008
16,152225.30240000002
17,155732.13380000007
18,159238.96519999998
19,162745.7966
20,166252.628
21,169759.4594
22,173266.29080000008
23,176773.12220000004
24,180279.9536
25,183786.78499999997
26,187293.61639999994
27,190800.44779999997
28,194307.2792
29,197814.1106
30,201320.94200000013
31,204827.77339999995
32,208334.6048
33,211841.43620000008
34,215348.2676000001
35,218855.09900000007
36,222361.93039999995
37,225868.7618000001
38,229375.5932000001
39,232882.4245999999
40,236389.256
41,239896.08740000008
42,243402.9188
43,246909.75019999995
44,250416.58160000003
45,253923.413
46,257430.2444000001
47,260937.07579999988
48,264443.9071999999
49,267950.73860000004
50,271457.56999999995
